property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
14754,-37.75703,144.907429,7 Waverley Street,ESSENDON,7672000,house,2012,4,2,2,SC_085,2423,20037,780,21,0,hospital_128,1285,S_197,1417
30006,-37.7696172,144.98881310000002,37 Traill Street,NORTHCOTE,10440000,house,2011,4,2,1,SC_103,3537,20016,569,20,0,hospital_035,1834,S_105,2442
76608,-37.9239865,145.11149450000002,16 McBean Street,CLAYTON,5337000,house,2011,3,2,2,SC_087,4751,19915,798,39,0,hospital_076,835,S_169,662
20805,-37.77289581,144.97496030000002,217 GLENLYON ROAD,BRUNSWICK EAST,1960000,house,2009,4,1,1,SC_008,4359,19969,1448,20,0,hospital_144,1848,S_138,1173
77067,-37.941352,145.102129,101 Elder Street South,CLARINDA,4554000,house,2012,3,1,3,SC_003,3508,19915,2461,39,0,hospital_076,2716,S_170,2039
84774,-37.879936,144.9939,213 Brighton Road,ELWOOD,11802000,house,2013,3,1,1,SC_015,1706,19955,464,15,0,hospital_009,1388,S_133,776
3113,-37.81490707,144.87121580000002,22 Gent Street,YARRAVILLE,6500000,house,2008,2,1,0,SC_043,2515,19996,1649,16,0,hospital_056,2759,S_149,2515
92758,-37.986933,145.09829399999998,15 Scarlet Street,MORDIALLOC,6565000,house,2011,3,2,2,SC_003,1936,19864,2045,41,0,hospital_001,2271,S_003,1881
16487,-37.7012528,144.9191846,13 Salisbury Street,GLENROY,8925000,house,2011,4,2,1,SC_010,3176,20032,404,33,0,hospital_184,4735,S_209,678
28049,-37.799514,144.976849,11 Greeves Street,FITZROY,13760000,house,2014,2,1,0,SC_008,1505,19843,1330,8,0,hospital_129,931,S_200,184
89184,-37.946933,145.016346,13 Dunsterville Street,SANDRINGHAM,11492000,house,2013,3,1,0,SC_046,2101,19948,1101,29,0,hospital_036,1217,S_214,535
30391,-37.77616,144.992192,76 Clarke Street,NORTHCOTE,11390000,house,2012,2,1,1,SC_103,4161,20017,200,18,0,hospital_035,2018,S_138,2627
84118,-37.85183334,144.9867554,50 Andrew Street,WINDSOR,9660000,house,2009,3,1,1,SC_066,784,19958,375,9,0,hospital_155,653,S_115,1681
15797,-37.745305,144.886006,56 Ida Street,NIDDRIE,9000000,house,2011,3,1,2,SC_082,2134,20037,2912,21,0,hospital_184,1711,S_197,2154
81798,-37.986489,145.239982,145 Power Road,DOVETON,11135000,house,2013,3,1,0,SC_112,2187,19888,2683,54,0,hospital_119,1850,S_195,1848
73404,-37.860855,145.256139,28 Lemal Avenue,BORONIA,8670000,house,2010,4,2,2,SC_032,5869,19870,2376,50,0,hospital_002,1217,S_139,2204
81771,-37.987352,145.238664,132 Kidds Road,DOVETON,5850000,house,2015,3,1,1,SC_112,2071,19888,2556,54,0,hospital_119,1746,S_184,1941
49473,-37.80934143,145.10275269999997,4 Kinsale Crescent,BALWYN,14600000,house,2009,4,3,2,SC_020,1979,19896,1149,34,0,hospital_117,1232,S_136,574
76396,-37.89746857,145.08453369999998,72 Willesden Road,HUGHESDALE,23800000,house,2008,2,1,2,SC_087,1040,19917,463,34,0,hospital_166,1894,S_167,1040
72477,-37.851456,145.25876100000002,56 Terama Crescent,BAYSWATER,13770000,house,2015,3,2,2,SC_032,5049,19870,1361,50,0,hospital_002,941,S_139,1184
77045,-37.92683792,145.10382080000002,1/1174 Centre Road,CLARINDA,5355000,house,2009,2,1,2,SC_087,4701,19915,1487,39,0,hospital_076,1575,S_170,1266
36764,-37.641422999999996,145.022651,113 Duffy Street,EPPING,3357000,house,2016,3,1,1,SC_062,5656,20005,1387,43,0,hospital_053,1254,S_196,1178
63602,-37.788321,145.286001,15 William Road,CROYDON,7800000,house,2015,3,1,1,SC_022,1225,19878,924,51,0,hospital_164,3440,S_181,961
60264,-37.806174,145.202563,79 Quarry Road,MITCHAM,5660000,house,2010,3,1,2,SC_032,2422,19900,1613,40,0,hospital_070,871,S_040,2391
92415,-37.978533,145.063247,7 Teague Ave,MENTONE,8496000,house,2010,4,2,2,SC_003,2411,19865,407,39,0,hospital_133,433,S_011,345
92024,-37.983729,145.088282,157 Lower Dandenong Road,MENTONE,8500000,house,2012,3,1,1,SC_003,1404,19864,1478,41,0,hospital_001,1557,S_003,976
81659,-37.98712158,145.2428742,10 Waratah Street,DOVETON,3792000,house,2009,3,1,0,SC_077,2067,19888,2925,54,0,hospital_119,2109,S_195,1681
14678,-37.749282,144.898696,61 Roberts Street,ESSENDON,10710000,house,2015,2,1,1,SC_082,1807,20037,1713,21,0,hospital_184,959,S_197,1163
27006,-37.582337,144.925747,46 Highbury Circuit,CRAIGIEBURN,6324000,house,2011,3,2,2,SC_005,983,40221,2665,46,0,hospital_104,7624,S_178,1488
62832,-37.829135,145.236257,3 Reumah Ct,HEATHMONT,2920000,house,2011,3,1,0,SC_032,1937,19871,735,46,0,hospital_105,2091,S_040,2023
47936,-37.798204,145.03141399999998,15 Willsmere  Road,KEW,6000000,house,2011,2,1,2,SC_083,2505,19931,2205,20,0,hospital_029,1177,S_039,842
70878,-37.874996,145.100786,73A Power Avenue,CHADSTONE,5000000,house,2010,3,1,1,SC_042,856,19839,892,26,0,hospital_098,1857,S_112,1135
52995,-37.823909,144.99383600000002,301 Lennox Street,RICHMOND,15480000,house,2010,3,2,1,SC_068,2178,19908,323,11,0,hospital_146,692,S_076,1600
83761,-37.849565999999996,145.010864,25 Molesworth Street,PRAHRAN,11760000,house,2013,3,1,1,SC_038,1027,19946,299,23,0,hospital_132,536,S_115,520
65013,-37.78926468,145.28936769999999,"Unit 2, 19 Emma Road",CROYDON,8832000,house,2009,2,1,1,SC_022,1225,19878,1033,51,0,hospital_164,3615,S_181,1051
50188,-37.770233000000005,145.09143799999998,35 Kandanga Grove,BULLEEN,10700000,house,2016,3,1,3,SC_009,512,19935,3077,26,0,hospital_193,2117,S_154,420
54976,-37.844119,145.094832,12 Regent Street,CAMBERWELL,15400000,house,2011,3,1,3,SC_037,3698,19849,1507,34,0,hospital_089,1482,S_160,2328
4371,-37.84560394,144.8699646,32 Monmouth Street,NEWPORT,5000000,house,2009,3,2,1,SC_033,2933,19994,1241,21,0,hospital_141,2664,S_056,2360
46938,-37.714362,145.150942,27 Arthur Street,ELTHAM,9520000,house,2014,1,1,0,SC_051,4596,19987,289,44,0,hospital_075,4100,S_194,626
17637,-37.709431,144.905621,70 Tarana Avenue,GLENROY,8100000,house,2011,3,1,1,SC_010,1722,20032,1158,33,0,hospital_184,3659,S_209,1663
45584,-37.691853,145.11693200000002,9 Palmyra Court,GREENSBOROUGH,6960000,house,2011,4,2,2,SC_051,4279,19985,1549,38,0,hospital_075,1770,S_210,1780
30209,-37.7675,145.009086,52 Kellett Street,NORTHCOTE,19040000,house,2016,3,1,2,SC_001,2878,20015,1124,21,0,hospital_035,522,S_105,1891
82630,-37.912958,145.259894,2 Arnhem Court,ROWVILLE,6660000,house,2011,3,2,2,SC_049,4721,19868,4664,55,0,hospital_150,4944,S_027,2946
3144,-37.813203,144.86664199999998,23 Kidman Street,YARRAVILLE,6045000,house,2008,3,1,2,SC_043,2222,20022,1587,22,0,hospital_056,2820,S_149,2222
84491,-37.870914,144.997082,18 Hawsleigh Avenue,BALACLAVA,12465000,house,2013,3,1,0,SC_015,1460,19956,352,13,0,hospital_009,543,S_133,427
26848,-37.581152,144.927572,4 Rosleigh Avenue,CRAIGIEBURN,4500000,house,2012,4,2,2,SC_005,965,40221,2687,46,0,hospital_104,7767,S_178,1539
60419,-37.843194,145.197767,11 Caroben Avenue,VERMONT,5580000,house,2012,4,2,2,SC_088,3101,19900,2849,40,0,hospital_008,2646,S_202,2863
68289,-37.858269,145.024576,12 Stuart Street,ARMADALE,12530000,house,2011,2,1,1,SC_038,2437,19945,504,24,0,hospital_092,708,S_235,437
18815,-37.676486,144.936437,4 KIEWA CRESCENT,DALLAS,2673000,house,2013,3,1,1,SC_072,3126,19960,1472,39,0,hospital_104,3199,S_153,1315
14473,-37.76011,144.891779,44 Allan Street,ABERFELDIE,13104000,house,2010,2,1,2,SC_085,1499,20037,2197,21,0,hospital_068,1977,S_049,1474
5422,-37.78154755,144.8532562,1/33 Balmoral Street,BRAYBROOK,5604000,house,2009,3,1,0,SC_043,1531,20021,1954,26,0,hospital_174,1874,S_149,1531
6767,-37.791705,144.840164,49 Parsons Street,SUNSHINE,8240000,house,2011,2,1,1,SC_102,1194,20021,732,26,0,hospital_174,1699,S_080,1282
41156,-37.705019,145.056043,8 Cherrywood Court,BUNDOORA,6622000,house,2011,3,1,2,SC_047,4366,19984,2532,34,0,hospital_037,378,S_155,711
60392,-37.833176,145.189836,1/49 Carinya Road,VERMONT,8688000,house,2013,3,1,1,SC_088,1786,19900,1699,40,0,hospital_010,2557,S_202,1580
3911,-37.815273,144.89439299999998,82 Stephen Street,YARRAVILLE,33320000,house,2016,4,2,2,SC_043,3762,19996,397,16,0,hospital_056,2568,S_201,1648
23996,-37.701242,144.971296,14 Hudson Street,FAWKNER,4873000,house,2012,3,1,2,SC_030,3938,19961,1096,35,0,hospital_139,2976,S_161,1737
71512,-37.841202,145.220297,4 Cash Fues Place,WANTIRNA,9800000,house,2016,5,2,2,SC_032,3254,19901,2569,41,0,hospital_008,1083,S_226,2855
55635,-37.826529,145.067425,4 Moorhouse Street,CAMBERWELL,29250000,house,2011,5,1,1,SC_099,861,19892,98,27,0,hospital_168,2427,S_113,818
29796,-37.76818,145.008728,25 Wakanui Street,NORTHCOTE,8080000,house,2010,2,1,1,SC_001,2909,20015,1123,21,0,hospital_035,592,S_105,1957
32599,-37.747833,144.986137,31 Robeson Street,PRESTON,7920000,house,2013,4,2,1,SC_103,1668,20013,1260,25,0,hospital_144,1587,S_105,1581
9688,-37.855958,144.715008,89 Bridgewater Way,TRUGANINA,4140000,house,2015,4,2,2,SC_053,1158,46468,3244,33,0,hospital_073,3917,S_007,2763
51545,-37.793372999999995,145.14151999999999,6 Bellara Street,DONCASTER,7850000,house,2013,2,1,1,SC_091,1535,19897,3052,35,0,hospital_034,2784,S_188,1697
15002,-37.723228000000006,144.91116499999998,133 Mascoma Street,STRATHMORE,11815000,house,2011,4,2,0,SC_082,1295,20033,1085,31,0,hospital_184,2190,S_198,1441
85832,-37.88204575,145.01254269999998,79 Allison Road,ELSTERNWICK,9537000,house,2009,4,2,2,SC_023,2743,19954,1067,17,0,hospital_080,350,S_193,797
77986,-37.92442,145.173259,38 Albany Drive,MULGRAVE,8055000,house,2010,3,1,2,SC_073,2308,19913,3290,44,0,hospital_161,3839,S_067,1858
32396,-37.749546,145.00599,241 Raglan Street,PRESTON,9825000,house,2015,2,1,1,SC_103,1165,20013,679,25,0,hospital_035,1497,S_105,268
13917,-37.756807,144.912322,161 Buckley Street,ESSENDON,14586000,house,2014,3,1,1,SC_082,2609,20037,352,21,0,hospital_128,1118,S_197,1377
48593,-37.797596,145.036625,59 Tennyson Street,KEW,31950000,house,2015,4,2,1,SC_083,2548,19931,2189,20,0,hospital_029,1441,S_039,1039
92157,-37.980046,145.076702,25 Avenza Street,MENTONE,9840000,house,2015,5,3,3,SC_003,1470,19865,1032,39,0,hospital_133,893,S_003,451
67546,-37.775727,145.348353,5 Valley View Court,LILYDALE,7305000,house,2011,3,2,2,SC_084,3606,19876,2250,60,0,hospital_113,1632,S_081,1760
56136,-37.846296,145.132324,11 College Way,BURWOOD,8954000,house,2014,3,2,2,SC_037,3156,19897,2934,35,0,hospital_047,392,S_097,743
54779,-37.813984000000005,145.01965800000002,9/5 Findon Street,HAWTHORN,11360000,house,2016,2,1,1,SC_083,1576,19905,918,19,0,hospital_032,1046,S_039,1348
24431,-37.71762848,144.97142030000003,48 Argyle Street,FAWKNER,5070000,house,2009,4,1,3,SC_030,2494,19963,963,32,0,hospital_139,2346,S_030,1709
79007,-37.934473,145.15105,36 Fairview Street,SPRINGVALE,3285000,house,2010,3,1,0,SC_073,4388,19914,1162,42,0,hospital_076,3027,S_075,2116
51082,-37.793831,145.127877,23 Whittens Lane,DONCASTER,15750000,house,2014,3,2,0,SC_091,769,20042,2883,30,0,hospital_117,2299,S_188,833
34355,-37.721398,144.998793,23 Coleman Crescent,RESERVOIR,6000000,house,2015,3,1,2,SC_103,2043,20011,855,29,0,hospital_139,431,S_030,1622
13809,-37.75337982,144.9332123,13 Donald Avenue,ESSENDON,14280000,house,2009,3,2,2,SC_030,2769,20035,1207,26,0,hospital_128,2110,S_025,1909
90086,-37.957595,145.070902,16 Kayden Street,CHELTENHAM,5650000,house,2013,3,2,2,SC_003,2193,19866,1753,37,0,hospital_109,653,S_023,1340
64577,-37.785641,145.272748,5 Heathfield Court,CROYDON,6808000,house,2016,3,1,2,SC_022,1751,19878,1291,51,0,hospital_164,2888,S_181,1363
21696,-37.748975,144.96135800000002,1 Loch Street,COBURG,15200000,house,2014,3,2,2,SC_030,2093,19966,615,26,0,hospital_084,627,S_173,830
35549,-37.719196999999994,145.009632,75 Howard Street,RESERVOIR,5880000,house,2009,3,1,1,SC_103,2368,20010,347,32,0,hospital_139,1035,S_225,1798
50804,-37.77851486,145.1131744,133 High Street,DONCASTER,4425000,house,2007,4,2,2,SC_091,1477,20042,4589,30,0,hospital_194,604,S_046,555
71532,-37.86461258,145.22543340000001,4 Raheen Avenue,WANTIRNA,3160000,house,2009,4,2,2,SC_067,5388,19871,4375,46,0,hospital_008,1690,S_226,508
51930,-37.800902,145.21221200000002,40 Lookover Road,DONVALE,9190000,house,2015,4,2,2,SC_032,1968,19901,2004,41,0,hospital_070,1900,S_040,1905
31318,-37.76242065,145.0092468,52 Wales Street,THORNBURY,4620000,house,2008,3,1,2,SC_103,2622,20015,1089,21,0,hospital_035,135,S_105,1357
72227,-37.840527,145.249301,24 Waldheim Road,BAYSWATER,3200000,house,2015,3,1,1,SC_032,3578,19871,1421,46,0,hospital_179,2156,S_139,1570
93427,-37.990142999999996,145.085767,5 Ellen Street,PARKDALE,15130000,house,2014,5,3,2,SC_003,2136,19864,890,41,0,hospital_001,1136,S_003,1012
11316,-37.786251,144.886011,29 Allara Avenue,MARIBYRNONG,10400000,house,2014,4,2,1,SC_085,1456,20023,1733,20,0,hospital_003,720,S_049,1480
38541,-37.762316,145.030646,10a Vivian Street,IVANHOE,7768000,house,2015,3,2,2,SC_001,1162,19933,1493,23,0,hospital_039,118,S_219,1177
32493,-37.730821999999996,145.009531,285 Tyler Street,PRESTON,9900000,house,2012,4,1,2,SC_103,1182,20011,653,29,0,hospital_139,1788,S_084,917
45798,-37.7228775,145.13258359999998,122 Grand Boulevard,MONTMORENCY,8565000,house,2009,3,2,1,SC_009,5957,19986,1289,40,0,hospital_075,3072,S_194,2404
39245,-37.754915000000004,145.044617,8 Orange Court,BELLFIELD,7296000,house,2012,5,1,2,SC_001,1468,19934,1267,25,0,hospital_090,1065,S_219,1506
60222,-37.820268,145.20530300000001,7 Linlithgow Street,MITCHAM,11856000,house,2015,3,1,1,SC_032,2231,19901,676,41,0,hospital_010,1471,S_040,2260
24712,-37.67373657,144.9667206,28 MASON STREET,CAMPBELLFIELD,4880000,house,2009,3,1,1,SC_072,4682,19960,1956,39,0,hospital_104,4819,S_161,1909
37659,-37.631727000000005,145.026322,634 Kyabram Street,EPPING,4312000,house,2010,3,2,2,SC_062,5670,20005,2324,43,0,hospital_053,2373,S_196,1599
31184,-37.76303,145.020442,354 Station Street,THORNBURY,6016000,house,2013,3,1,2,SC_001,1956,19930,1824,18,0,hospital_039,910,S_219,1961
4669,-37.84489,144.874381,79 Anderson Street,NEWPORT,14496000,house,2015,3,2,1,SC_033,3164,19994,846,21,0,hospital_141,2465,S_056,2674
23361,-37.656029,144.895634,11 Barlby Court,GREENVALE,5300000,house,2014,4,3,2,SC_075,2209,44817,2737,40,0,hospital_104,2263,S_211,2169
61793,-37.804122799999995,145.2351057,31 Mullum Mullum Road,RINGWOOD,8400000,house,2012,4,2,2,SC_032,1109,19902,1416,43,0,hospital_105,1049,S_190,902
59687,-37.81389618,145.1923676,24 Haines Street,MITCHAM,6852000,house,2009,3,1,1,SC_088,1277,19900,459,40,0,hospital_010,412,S_202,1805
23358,-37.640603999999996,144.908162,107 kirkham Drive,GREENVALE,4225000,house,2016,3,2,2,SC_072,1677,40220,2416,42,0,hospital_104,1559,S_211,2319
59078,-37.810645,145.17670900000002,60 Springvale Road,NUNAWADING,7110000,house,2013,4,2,2,SC_088,999,19899,1120,37,0,hospital_070,1507,S_202,1477
52637,-37.821715000000005,145.008392,2 Stillman Street,RICHMOND,7000000,house,2010,2,1,0,SC_038,2099,19906,655,13,0,hospital_122,460,S_076,1757
20295,-37.778238,144.965598,1 Stranger Street,BRUNSWICK,14400000,house,2015,3,1,1,SC_008,3760,19969,705,20,0,hospital_024,1565,S_138,359
58470,-37.812185,145.173826,10 Closter Avenue,NUNAWADING,8100000,house,2010,3,1,1,SC_002,827,19899,942,37,0,hospital_070,1777,S_202,1322
72535,-37.849945,145.255224,64 Kumala Road,BAYSWATER,7980000,house,2013,4,2,2,SC_032,4747,19870,1458,50,0,hospital_002,1294,S_139,1286
35570,-37.709381,145.016089,78 Crookston Road,RESERVOIR,7612000,house,2014,3,1,2,SC_047,3480,20009,602,33,0,hospital_139,1831,S_225,2056
84495,-37.872085,144.99528,20 Gourlay Street,BALACLAVA,18870000,house,2014,3,2,0,SC_015,1335,19956,328,13,0,hospital_009,732,S_133,225
43254,-37.720903,145.072077,67 Somers Avenue,MACLEOD,7500000,house,2010,3,1,2,SC_017,3893,19983,625,31,0,hospital_037,2497,S_155,2900
39076,-37.76463699,145.0333557,91 Green Street,IVANHOE,7645000,house,2008,3,1,2,SC_001,827,19933,1163,23,0,hospital_039,267,S_219,839
69970,-37.866527000000005,145.081251,34 Morotai Avenue,ASHBURTON,17270000,house,2016,3,1,1,SC_042,1504,19847,244,37,0,hospital_098,433,S_112,1099
62373,-37.818666,145.23791699999998,9 Great Ryrie Street,RINGWOOD,10560000,house,2015,3,1,1,SC_032,1036,19902,846,43,0,hospital_105,953,S_190,1034
93211,-38.002568,145.101653,31 Treeby Boulevard,MORDIALLOC,5580000,house,2014,4,2,2,SC_003,3670,19863,1306,44,0,hospital_001,2856,S_119,1448
74050,-37.85820389,145.25602719999998,88 Kanooka Road,BORONIA,5369000,house,2008,3,2,1,SC_032,5597,19870,2120,50,0,hospital_002,1111,S_139,1946
34875,-37.719184000000006,145.025294,4 Kilmore Avenue,RESERVOIR,7905000,house,2015,4,2,1,SC_047,2201,20010,1631,32,0,hospital_025,1594,S_225,706
10933,-37.793175,144.928008,87 McCracken Street,KENSINGTON,8970000,house,2013,2,1,1,SC_011,1592,20041,231,14,0,hospital_114,260,S_086,668
39868,-37.677437,145.050019,18 Malabar Walk,BUNDOORA,5707000,house,2014,3,2,2,SC_062,4242,20007,3165,38,0,hospital_041,1933,S_155,2405
61880,-37.80037308,145.2511749,386 Maroondah Highway,RINGWOOD,4350000,house,2008,3,1,0,SC_032,2401,19879,1294,46,0,hospital_164,909,S_157,492
20946,-37.768128999999995,144.96651,28 Thomas Street,BRUNSWICK,5670000,house,2013,2,1,0,SC_030,4230,19968,611,21,0,hospital_144,1378,S_074,602
45455,-37.689071000000006,145.095231,7 Wanbanna Avenue,GREENSBOROUGH,7140000,house,2016,3,2,1,SC_062,4250,19985,2015,38,0,hospital_075,2018,S_210,1691
13109,-37.70865,144.769955,4 Renae Way,SYDENHAM,5525000,house,2012,3,2,2,SC_048,3687,20000,916,39,0,hospital_057,6977,S_094,897
39519,-37.707099,145.053323,1170 Plenty Road,BUNDOORA,6489000,house,2016,3,1,1,SC_047,4045,19983,2525,31,0,hospital_037,689,S_155,945
79002,-37.94106293,145.1488648,35 Stephenson St,SPRINGVALE,4131000,house,2006,3,1,1,SC_073,5061,19914,926,42,0,hospital_076,3284,S_075,1403
77542,-37.936446000000004,145.20158700000002,154 Haverbrack Drive,MULGRAVE,5280000,house,2012,3,2,2,SC_073,3630,19890,4053,49,0,hospital_161,1041,S_067,1151
83529,-37.855404,144.989812,141 Peel Street,WINDSOR,15500000,house,2014,2,1,0,SC_066,961,19957,208,11,0,hospital_103,581,S_053,1432
80678,-37.978604,145.197918,1/80 King George Parade,DANDENONG,8032000,house,2015,4,3,3,SC_112,1776,19889,556,51,0,hospital_018,1377,S_183,1477
33487,-37.71632385,145.0113831,1/99 Cuthbert Road,RESERVOIR,6320000,house,2007,2,1,1,SC_103,2719,20010,391,32,0,hospital_139,1181,S_225,1802
85591,-37.887565,145.006124,38 Orrong Road,ELSTERNWICK,19550000,house,2014,3,1,2,SC_015,3066,19954,556,17,0,hospital_116,363,S_193,64
82560,-37.902787,145.274154,127 Fairway Drive,ROWVILLE,6030000,house,2012,4,2,2,SC_049,3135,19868,2991,55,0,hospital_150,3465,S_199,2070
17772,-37.7027,144.915512,844 Pascoe Vale Road,GLENROY,3630000,house,2010,2,1,1,SC_010,2815,20032,254,33,0,hospital_184,4503,S_209,833
41914,-37.736639000000004,145.084248,24 Duff Parade,VIEWBANK,12960000,house,2014,4,2,3,SC_017,2539,19936,1739,28,0,hospital_066,2864,S_100,2868
23873,-37.715821000000005,144.975097,1/40 McBryde Street,FAWKNER,5280000,house,2013,3,1,1,SC_030,2871,19962,1288,33,0,hospital_139,2031,S_030,1705
86872,-37.916198200000004,145.00238000000002,52 Halifax Street,BRIGHTON,14500000,house,2012,4,2,2,SC_046,4087,19951,547,22,0,hospital_156,1071,S_009,591
5659,-37.77754,144.854899,25 Errol Street,BRAYBROOK,8800000,house,2016,4,2,0,SC_043,1886,20021,2292,26,0,hospital_174,1969,S_131,1350
53587,-37.82131195,145.0017395,62 Mary Street,RICHMOND,12480000,house,2008,3,2,2,SC_038,2219,19907,700,6,0,hospital_122,221,S_076,1412
87671,-37.941387,145.006087,38 Crisp Street,HAMPTON,12240000,house,2010,4,3,2,SC_046,2840,19949,555,27,0,hospital_036,238,S_088,580
62761,-37.832012,145.23480700000002,245 Canterbury Road,HEATHMONT,8502000,house,2014,4,2,2,SC_032,2208,19871,950,46,0,hospital_179,2043,S_040,2296
6577,-37.790535999999996,144.83762099999998,3 McKay Street,SUNSHINE,7905000,house,2010,2,1,1,SC_102,981,20021,473,26,0,hospital_174,1499,S_080,1068
19614,-37.679859,144.899518,188 Johnstone Street,WESTMEADOWS,6630000,house,2010,3,1,2,SC_059,1585,20030,1806,37,0,hospital_104,3732,S_153,1960
43294,-37.712804999999996,145.06825700000002,8 Cade Grove,MACLEOD,10240000,house,2016,4,3,2,SC_047,4401,19984,1384,34,0,hospital_037,1563,S_155,1964
70207,-37.858615,145.076309,6 Bona Street,ASHBURTON,28050000,house,2011,4,2,2,SC_042,2476,19848,579,36,0,hospital_098,964,S_112,1764
50348,-37.770153,145.08588600000002,63 Rocklea Road,BULLEEN,7460000,house,2010,4,2,3,SC_009,730,19935,2653,26,0,hospital_193,2602,S_154,614
42061,-37.758268,145.063756,3/67 Yarra Street,HEIDELBERG,5652000,house,2011,3,2,2,SC_017,504,19935,301,26,0,hospital_004,297,S_100,423
82339,-37.990252000000005,145.242503,63 Tristania Street,DOVETON,5568000,house,2016,3,1,3,SC_077,1739,19888,2876,54,0,hospital_119,2142,S_195,1940
5185,-37.869074,144.825045,4 Romawi Street,ALTONA,7480000,house,2013,3,1,1,SC_033,5091,19926,458,30,0,hospital_141,5892,S_128,452
76894,-37.925858000000005,145.121222,5/2 Thomas Street,CLAYTON,13300000,house,2010,1,1,1,SC_087,5430,19915,144,39,0,hospital_076,459,S_169,229
34514,-37.720817,144.989902,28 Kingsley Road,RESERVOIR,8891000,house,2012,3,1,2,SC_103,2343,20011,1413,29,0,hospital_139,804,S_030,1126
18260,-37.692275,144.925795,158 Widford Street,BROADMEADOWS,5280000,house,2010,4,2,2,SC_059,3626,20031,932,35,0,hospital_104,4653,S_209,1536
64929,-37.787007,145.295535,83 Lincoln Road,CROYDON,5080000,house,2015,3,1,2,SC_022,1734,19877,1505,54,0,hospital_164,4205,S_181,1624
76947,-37.925034000000004,145.111623,63 Ormond Road,CLAYTON,9540000,house,2015,3,1,1,SC_087,4855,19915,783,39,0,hospital_076,866,S_169,623
46914,-37.707432,145.165672,24 Quentin Way,ELTHAM,7272000,house,2016,5,3,0,SC_051,3795,19987,1713,44,0,hospital_075,5273,S_194,1080
7699,-37.780419,144.807221,1/15 North Street,ARDEER,3600000,house,2015,3,1,3,SC_102,2328,20004,1569,28,0,hospital_174,2247,S_130,1915
43334,-37.720234000000005,145.089169,87 Yallambie Road,MACLEOD,5400000,house,2010,3,1,3,SC_017,4353,19984,1136,34,0,hospital_075,2234,S_020,1978
49360,-37.81719589,145.07637019999999,3 Marock Place,BALWYN,14040000,house,2009,3,2,2,SC_099,1798,19893,917,29,0,hospital_064,2643,S_160,2037
57269,-37.82662964,145.07203669999998,35 Myrtle Road,CANTERBURY,15120000,house,2008,4,1,3,SC_099,1257,19892,348,27,0,hospital_168,2626,S_160,936
41936,-37.74703,145.077548,25 Rhonda Street,ROSANNA,10284000,house,2014,4,3,1,SC_017,1255,19936,1105,28,0,hospital_066,1662,S_100,1571
22179,-37.722145000000005,144.95286000000002,19 Rollo St,COBURG NORTH,6600000,house,2011,3,2,2,SC_030,1167,19963,756,32,0,hospital_084,3590,S_004,2093
89020,-37.950416,145.039681,74a Middleton Street,HIGHETT,9945000,house,2013,3,1,1,SC_079,188,19872,293,40,0,hospital_082,1873,S_069,188
63523,-37.7967,145.26657600000001,14 Ainslie Park Avenue,CROYDON,13260000,house,2016,4,2,0,SC_022,1476,19878,1241,51,0,hospital_164,1565,S_157,1013
60735,-37.843919,145.183506,4 Marleigh Street,VERMONT,2997000,house,2016,3,1,2,SC_088,2759,19899,2704,37,0,hospital_192,2126,S_066,1901
48243,-37.808617,145.051499,3 Cecil Street,KEW,2250000,house,2016,3,2,1,SC_099,1843,19903,1613,23,0,hospital_064,281,S_039,1838
29081,-37.810352,145.002632,6 Cooke Street,ABBOTSFORD,21080000,house,2015,3,1,2,SC_068,2733,19977,891,8,0,hospital_134,145,S_076,626
39470,-37.700154,145.072467,11 Judith Street,BUNDOORA,4770000,house,2010,3,2,2,SC_062,5517,19984,1563,34,0,hospital_041,1280,S_155,1559
78650,-37.935346,145.167732,15 Marie Avenue,SPRINGVALE,5740000,house,2010,3,1,1,SC_073,3611,19913,2014,44,0,hospital_161,4001,S_067,1824
23750,-37.636186,144.889337,661 Somerton Road,GREENVALE,5500000,house,2010,4,2,2,SC_075,736,40220,4067,42,0,hospital_104,3180,S_211,776
92836,-37.9946785,145.0904541,18 Brownfield Street,PARKDALE,4850000,house,2008,2,1,2,SC_003,2624,19864,1252,41,0,hospital_001,1610,S_119,1526
455,-37.79876709,144.90493769999998,18 Cowper Street,FOOTSCRAY,4080000,house,2008,2,1,1,SC_011,2073,20025,300,14,0,hospital_003,1570,S_201,648
61508,-37.825765999999994,145.22153,2/13 Heather Grove,RINGWOOD,8064000,house,2016,2,1,1,SC_032,1584,19901,1084,41,0,hospital_105,2498,S_040,1664
75281,-37.891809,145.075302,525A Neerim Road,MURRUMBEENA,21780000,house,2016,4,2,3,SC_087,669,19918,399,32,0,hospital_166,2819,S_167,669
96749,-38.015214,145.275506,31 Cheshunt Drive,HALLAM,4060000,house,2009,3,2,0,SC_077,2634,19885,576,59,0,hospital_069,3110,S_212,1451
50247,-37.75920105,145.08819580000002,43 Yarra Valley Boulevard,BULLEEN,13230000,house,2008,4,2,2,SC_009,789,19935,2433,26,0,hospital_004,2341,S_154,848
